"id","doi","title","abstract","name","journal"
"92","doi.org/10.1519/JSC.0000000000004635","Water-Based Exercise in Patients With Nonspecific Chronic Low-Back Pain: A Systematic Review With Meta-Analysis.","Babiloni-Lopez, C, Fritz, N, Ramirez-Campillo, R, and Colado, JC. Water-based exercise in patients with nonspecific chronic low-back pain: a systematic review with meta-analysis. J Strength Cond Res 38(1): 206-219, 2024-This study aimed to systematically review and synthesize evidence (i.e., active [land-based training] and nonactive controls [e.g., receiving usual care]) regarding the effects of water-based training on patients with nonspecific chronic low-back pain (NSCLBP). Web of Science (WOS), PubMed (MEDLINE), EMBASE, EBSCO (SPORTDiscus; CINAHL), and PEDro were searched, with no date restrictions, until October 2021. The included studies satisfied the following criteria: (a) NSCLBP (≥12 weeks) patients, (b) water-based intervention, (c) control group (land-based trained; nonactive group), and (d) outcomes related to pain, disability, quality of life, or flexibility. The main outcome analyzed in the meta-analysis was pain intensity. Secondary outcomes included disability, body mass index, and flexibility. The random-effects model was used, and effect size (ES) values are presented with 95% confidence intervals (CIs). The impact of heterogeneity was assessed (I2 statistic), with values of <25%, 25-75%, and >75% representing low, moderate, and high levels, respectively. Alpha was set at p < 0.05. In conclusion, 15 studies (n = 524) were meta-analyzed. After intervention, pain intensity was reduced compared with nonactive controls (ES = -3.61; p < 0.001) and a similar reduction was noted when compared with land-based trained group (ES = -0.14; p = 0.359). Greater decrease in disability (ES = 2.15; p < 0.001) and greater increase in sit-and-reach (i.e., flexibility; ES = -2.44; p < 0.001) were noted after intervention compared with the nonactive group. In conclusion, water-based exercise therapy reduces pain intensity, disability, and increases flexibility in NSCLBP compared with nonactive subjects and was equally effective compared with land-based exercise to reduce pain. Favorable effects may be expected at ≤8 weeks. However, due to several methodological issues (e.g., high heterogeneity), for the improvement of most outcomes, we are unable to provide other than a weak recommendation in favor of intervention compared with control treatment.Copyright © 2023 National Strength and Conditioning Association.","Babiloni-Lopez","Journal of strength and conditioning research"
"93","doi.org/10.1007/s40279-023-01972-4","Quantifying Exercise Heat Acclimatisation in Athletes and Military Personnel: A Systematic Review and Meta-analysis.","Athletes and military personnel are often expected to compete and work in hot and/or humid environments, where decrements in performance and an increased risk of exertional heat illness are prevalent. A physiological strategy for reducing the adverse effects of heat stress is to acclimatise to the heat.The aim of this systematic review was to quantify the effects of relocating to a hotter climate to undergo heat acclimatisation in athletes and military personnel.Studies investigating the effects of heat acclimatisation in non-acclimatised athletes and military personnel via relocation to a hot climate for < 6 weeks were included.MEDLINE, SPORTDiscus, CINAHL Plus with Full Text and Scopus were searched from inception to June 2022.A modified version of the McMaster critical review form was utilised independently by two authors to assess the risk of bias.A Bayesian multi-level meta-analysis was conducted on five outcome measures, including resting core temperature and heart rate, the change in core temperature and heart rate during a heat response test and sweat rate. Wet-bulb globe temperature (WBGT), daily training duration and protocol length were used as predictor variables. Along with posterior means and 90% credible intervals (CrI), the probability of direction (Pd) was calculated.Eighteen articles from twelve independent studies were included. Fourteen articles (nine studies) provided data for the meta-analyses. Whilst accounting for WBGT, daily training duration and protocol length, population estimates indicated a reduction in resting core temperature and heart rate of - 0.19 °C [90% CrI: - 0.41 to 0.05, Pd = 91%] and - 6 beats·min-1 [90% CrI: - 16 to 5, Pd = 83%], respectively. Furthermore, the rise in core temperature and heart rate during a heat response test were attenuated by - 0.24 °C [90% CrI: - 0.67 to 0.20, Pd = 85%] and - 7 beats·min-1 [90% CrI: - 18 to 4, Pd = 87%]. Changes in sweat rate were conflicting (0.01 L·h-1 [90% CrI: - 0.38 to 0.40, Pd = 53%]), primarily due to two studies demonstrating a reduction in sweat rate following heat acclimatisation.Data from athletes and military personnel relocating to a hotter climate were consistent with a reduction in resting core temperature and heart rate, in addition to an attenuated rise in core temperature and heart rate during an exercise-based heat response test. An increase in sweat rate is also attainable, with the extent of these adaptations dependent on WBGT, daily training duration and protocol length.CRD42022337761.© 2023. The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Brown","Sports medicine (Auckland, N.Z.)"
"94","doi.org/10.1136/bjsports-2023-107336","Walking speed and the risk of type 2 diabetes: a systematic review and meta-analysis.","To investigate the association between walking speed and the risk of type 2 diabetes.Systematic review and meta-analysis.PubMed, Scopus, CENTRAL and Web of Science to 30 May 2023.We included cohort studies that explored the association between walking speed and the risk of type 2 diabetes in adults. We used random-effects meta-analyses to calculate relative risk (RR) and risk difference (RD). We rated the credibility of subgroup differences and the certainty of evidence using the Instrument to assess the Credibility of Effect Modification ANalyses (ICEMAN) and Grading of Recommendations Assessment, Development and Evaluation (GRADE) tools, respectively.Ten cohort studies were included. Compared with easy/casual walking (<3.2 km/hour), the RR of type 2 diabetes was 0.85 (95% CI 0.70 to 1.00); RD=0.86 (95% CI 1.72 to 0) fewer cases per 100 patients; n=4, GRADE=low) for average/normal walking (3.2-4.8 km/hour), 0.76 (95% CI 0.65 to 0.87); RD=1.38 (95% CI 2.01 to 0.75) fewer cases per 100 patients; n=10, GRADE=low) for fairly brisk walking (4.8-6.4 km/hour) and 0.61 (95% CI 0.49 to 0.73; RD=2.24 (95% CI 2.93 to 1.55) fewer cases per 100 patients; n=6, GRADE=moderate) for brisk/striding walking (>6.4 km/hour). There was no significant or credible difference across subgroups based on adjustment for the total volume of physical activity and time spent walking per day. Dose-response analysis suggested that the risk of type 2 diabetes decreased significantly at a walking speed of 4 km/h and above.Low to moderate certainty evidence, mainly from studies with a high risk of bias, suggests that walking at faster speeds is associated with a graded decrease in the risk of type 2 diabetes.CRD42023432795.© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.","Jayedi","British journal of sports medicine"
"95","doi.org/10.1007/s40279-023-01974-2","Injury Prevention Programmes Fail to Change Most Lower Limb Kinematics and Kinetics in Female Team Field and Court Sports: A Systematic Review and Meta-Analysis of Randomised Controlled Trials.","One mechanism by which exercise interventions may be effective in reducing anterior cruciate ligament (ACL) injury risk is through changes in lower limb biomechanics. Understanding how training programmes affect lower-limb kinematics and kinetics may help refine injury prevention programmes.The aim of this systematic review and meta-analysis was to assess the effect of injury prevention programmes on kinematics and kinetics during tasks related to ACL injury in female team field and court sports.Five databases were searched in October 2022.Randomised controlled trials assessing the effect of injury prevention programmes compared with usual training/no training on lower limb kinematics and kinetics in female team field and court sports were eligible for review.Sixteen studies were included. A total of 976 female athletes were included. Most of the studies included interventions with multiple components (12/16). Commonly used components were plyometrics (12/16), strength (8/16), and balance/stability (7/16). Thirteen studies had routine training or sham interventions as the control group and three studies had no training. Very low certainty evidence suggests that injury prevention programmes increase knee flexion angles (mean difference = 3.1° [95% confidence interval 0.8-5.5]); however, very low to low certainty evidence suggests no effect on hip flexion angles/moments, knee flexion moments, hip adduction angles/moments, knee adduction angles/moments, hip internal rotation angles/moments, ankle dorsiflexion angles, and ground reaction forces, compared with usual training/no training.Injury prevention programmes may be effective in increasing knee flexion angles during dynamic landing and cutting tasks but may have no effect on other lower limb biomechanical variables. As such, the benefits of injury prevention programmes may be mediated by factors other than altered biomechanics and/or may happen through other biomechanical measures not included in this review.© 2023. The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Lima","Sports medicine (Auckland, N.Z.)"
"96","doi.org/10.1016/j.jsams.2023.11.006","Comparative efficacy of physical activity types on executive functions in children and adolescents: A network meta-analysis of randomized controlled trials.","This study investigates the impact of various physical activity (PA) types on executive functions (EFs) in children and adolescents.A systematic review and network meta-analysis of randomized clinical trials.We searched databases such as PubMed, Embase, Cochrane, and Web of Science up to April 2023, including randomized controlled trials involving 6 distinct PA types for healthy children and adolescents. The Cochrane risk of bias tool was used to assess the risk of bias, and a random-effects model in STATA 17.0 was used to calculate standardized mean differences (SMDs) and 95 % confidence intervals (CI).Ball Games emerged as the most effective modality for improving updating accuracy, securing a SUCRA score of 94.4 %, and for reducing inhibition reaction time, with a SUCRA score of 94.8 %. Cognitively Engaging Physical Activity led in improving inhibition accuracy with a SUCRA score of 71.7 %. Dance excelled in improving update accuracy and reducing shifting reaction time, with SUCRA scores of 86.6 % and 99.5 %, respectively.PA has a significant benefit in EFs in children and adolescents, however the size of the effect varies by type of PA. Ball Games emerged as the most efficacious modality for enhancing updating accuracy and for expediting inhibition reaction time. Cognitively Engaging Physical Activity proved to be the preeminent strategy for improving inhibition accuracy. Dance was distinguished as the optimal approach for improving updating accuracy and reducing shifting reaction time.Copyright © 2023 The Author(s). Published by Elsevier Ltd.. All rights reserved.","Wang","Journal of science and medicine in sport"
"97","doi.org/10.1007/s40279-023-01959-1","The Effects of Repeated-Sprint Training on Physical Fitness and Physiological Adaptation in Athletes: A Systematic Review and Meta-Analysis.","Repeated-sprint training (RST) is a common training method for enhancing physical fitness in athletes. To advance RST prescription, it is important to understand the effects of programming variables on physical fitness and physiological adaptation.This study (1) quantifies the pooled effects of running RST on changes in 10 and 20 m sprint time, maximal oxygen consumption (VO2max), Yo-Yo Intermittent Recovery Test Level 1 (YYIR1) distance, repeated-sprint ability (RSA), countermovement jump (CMJ) height and change of direction (COD) ability in athletes, and (2) examines the moderating effects of program duration, training frequency, weekly volume, sprint modality, repetition distance, number of repetitions per set and number of sets per session on changes in these outcome measures.Pubmed, SPORTDiscus and Scopus databases were searched for original research articles up to 04 July 2023, investigating RST in healthy, able-bodied athletes, between 14 and 35 years of age, and a performance calibre of trained or above. RST interventions were limited to repeated, maximal running (land-based) sprints of ≤ 10 s duration, with ≤ 60 s recovery, performed for 2-12 weeks. A Downs and Black checklist was used to assess the methodological quality of the included studies. Eligible data were analysed using multi-level mixed-effects meta-analysis, with standardised mean changes determined for all outcomes. Standardised effects [Hedges G (G)] were evaluated based on coverage of their confidence (compatibility) intervals (CI) using a strength and conditioning specific reference value of G = 0.25 to declare an improvement (i.e. G > 0.25) or impairment (i.e. G < - 0.25) in outcome measures. Applying the same analysis, the effects of programming variables were then evaluated against a reference RST program, consisting of three sets of 6 × 30 m straight-line sprints performed twice per week for 6 weeks (1200 m weekly volume).40 publications were included in our investigation, with data from 48 RST groups (541 athletes) and 19 active control groups (213 athletes). Across all studies, the effects of RST were compatible with improvements in VO2max (G 0.56, 90% CI 0.32-0.80), YYIR1 distance (G 0.61, 90% CI 0.43-0.79), RSA decrement (G - 0.61, 90% CI - 0.85 to - 0.37), linear sprint times (10 m: G - 0.35, 90% CI - 0.48 to - 0.22; 20 m: G - 0.48, 90% CI - 0.69 to - 0.27), RSA average time (G - 0.34, 90% CI - 0.49 to - 0.18), CMJ height (G 0.26, 90% CI 0.13-0.39) and COD ability (G - 0.32, 90% CI - 0.52 to - 0.12). Compared with the reference RST program, the effects of manipulating training frequency (+ 1 session per week), program duration (+ 1 extra training week), RST volume (+ 200 m per week), number of reps (+ 2 per set), number of sets per session (+ 1 set) or rep distance (+ 10 m per rep) were either non-substantial or comparable with an impairment in at least one outcome measure per programming variable.Running-based RST improves speed, intermittent running performance, VO2max, RSA, COD ability and CMJ height in trained athletes. Performing three sets of 6 × 30 m sprints, twice per week for 6 weeks is effective for enhancing physical fitness and physiological adaptation. Additionally, since our findings do not provide conclusive support for the manipulation of RST variables, further work is needed to better understand how programming factors can be manipulated to augment training-induced adaptations.Open Science Framework registration https://doi.org/10.17605/OSF.IO/RVNDW .© 2023. The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Thurlow","Sports medicine (Auckland, N.Z.)"
"98","doi.org/10.1016/j.jsams.2023.11.007","The effects of acute hyperglycaemia on sports and exercise performance in type 1 diabetes: A systematic review and meta-analysis.","People with type 1 diabetes (T1D) are advised by health care professionals to target mild hyperglycaemia before and during exercise, to reduce the risk of hypoglycaemia. This review aimed to summarise the available evidence on the effects of acute hyperglycaemia on sports and exercise performance in T1D.Systematic review and meta-analysis.Medline, EMBASE, CENTRAL, and Web of Science were searched until 29th May 2023 for studies investigating the effects of acute hyperglycaemia on any sports or exercise performance outcome in T1D. Random-effects meta-analysis was performed using standardised mean differences (SMD) when more than one study reported data for similar outcomes. Certainty of evidence for each outcome was assessed using GRADE.Seven studies were included in the review, comprising data from 119 people with T1D. Meta-analysis provided moderate-certainty evidence that acute hyperglycaemia does not significantly affect aerobic exercise performance (SMD -0.17; 95 % CI -0.59, 0.26; p = 0.44). There is low- or very-low certainty evidence that acute hyperglycaemia has no effect on anaerobic (two outcomes), neuromuscular (seven outcomes) or neurocognitive performance (three outcomes), except impaired isometric knee extension strength. One study provided low-certainty evidence that the performance effects of hyperglycaemia may depend on circulating insulin levels.Acute hyperglycaemia before or during exercise appears unlikely to affect aerobic performance to an extent that is relevant to most people with T1D, based on limited evidence. Future research in this field should focus on anaerobic, neuromuscular and neurocognitive performance, and examine the relevance of circulating insulin levels.Copyright © 2023 Sports Medicine Australia. Published by Elsevier Ltd. All rights reserved.","McGuire","Journal of science and medicine in sport"
"99","doi.org/10.1136/bjsports-2023-107372","Effect of exercise interventions on hospital length of stay and admissions during cancer treatment: a systematic review and meta-analysis.","To assess the effect of participating in an exercise intervention compared with no exercise during cancer treatment on the duration and frequency of hospital admissions.Systematic review and meta-analysis.MEDLINE, EMBASE, PEDro and Cochrane Central Registry of Randomized Controlled Trials.Randomised studies published until August 2023 evaluating exercise interventions during chemotherapy, radiotherapy or stem cell transplant regimens, compared with usual care, and which assessed hospital admissions (length of stay and/or frequency of admissions).Study quality was assessed using the Cochrane Risk-of-Bias tool and Grading of Recommendations Assessment, Development and Evaluation assessment. Meta-analyses were conducted by pooling the data using random-effects models.Of 3918 screened abstracts, 20 studies met inclusion criteria, including 2635 participants (1383 intervention and 1252 control). Twelve studies were conducted during haematopoietic stem cell transplantation regimens. There was a small effect size in a pooled analysis that found exercise during treatment reduced hospital length of stay by 1.40 days (95% CI: -2.26 to -0.54 days; low-quality evidence) and lowered the rate of hospital admission by 8% (difference in proportions=-0.08, 95% CI: -0.13 to -0.03, low-quality evidence) compared with usual care.Exercise during cancer treatment can decrease hospital length of stay and admissions, although a small effect size and high heterogeneity limits the certainty. While exercise is factored into some multidisciplinary care plans, it could be included as standard practice for patients as cancer care pathways evolve.© Author(s) (or their employer(s)) 2024. No commercial re-use. See rights and permissions. Published by BMJ.","Mizrahi","British journal of sports medicine"
"100","doi.org/10.1007/s40279-023-01957-3","Effects of Early Talent Promotion on Junior and Senior Performance: A Systematic Review and Meta-Analysis.","Does younger involvement in talent promotion programs (TPPs) facilitate the attainment of higher performance levels? This question is the subject of the present meta-analysis. Many national sport systems have established TPPs such as federations' junior squads (including under-age selection teams) and youth sport academies, and many are making expanding investments in TPPs. TPPs seek to select the most advanced youth high performers at young ages, around puberty or younger, and then strive to further accelerate their performance development. However, studies show 25-55% annual athlete turnover within TPPs. In this context, accelerated biological maturation (puberty, growth spurt), high relative age within one's birth year, and intensified sport-specific childhood/adolescent practice may boost rapid junior performance, but the effects diminish or are reversed by adulthood. Moreover, expanded opportunity costs and risks (time demands, injury, burnout) imposed on young TPP participants may impair their long-term development and even prematurely terminate their career.We aimed to provide robust and generalizable evidence on the effects of early talent promotion on junior and senior performance through a systematic review and meta-analysis.A systematic literature search was conducted 18/03-03/04/2023 in SPORTDiscus, ProQuest, PsycINFO, PubMed, Scopus, WorldCat, and Google Scholar. We searched for original studies that compared athletes across defined higher and lower performance levels within defined types of sports, age categories, and sexes, regarding their age at commencement of TPP involvement and reported effect sizes or data needed to compute effects sizes. Mean meta-analytic Cohen's d¯ was computed separately for junior and senior athletes. Quality of evidence was evaluated using the mixed-methods appraisal tool.The search yielded k = 51 effect sizes from N = 6233 athletes from a wide range of countries and sports, 82% male and 18% female, from 2009 to 2022. The central finding is that effects on short-term junior performance versus long-term senior performance are opposite, whereby higher-performing junior athletes began TPP involvement at younger ages than lower-performing junior athletes, d¯ =  - 0.53. In contrast, higher-performing senior athletes began TPP involvement at older ages than lower-performing senior athletes, d¯ = 0.56. The findings are robust across different TPPs (federation's junior squad/selection team, youth academy), individual and team sports, and performance levels compared (international, national, regional). The quality of primary studies was high.The findings are consistent with recent meta-analytic evidence that participation patterns predicting early junior success versus long-term senior success are opposite (starting age, main-sport and other-sports practice amounts, age to reach performance 'milestones'). We discuss theoretical and practical implications of potential selection and 'treatment' effects of TPPs.Consistent across different populations, early TPP involvement is positively correlated with short-term junior performance but is negatively correlated with long-term senior performance.© 2023. The Author(s).","Güllich","Sports medicine (Auckland, N.Z.)"
"101","doi.org/10.1007/s40279-023-01944-8","The Effects of Strength, Plyometric and Combined Training on Strength, Power and Speed Characteristics in High-Level, Highly Trained Male Youth Soccer Players: A Systematic Review and Meta-Analysis.","Male youth soccer players competing at a high level will typically engage in large volumes of soccer training from a young age. However, it is not known whether the high levels of habitual training that these high-performing players are exposed to limit their ability to respond to strength, plyometric or combined training interventions.The primary aim of our systematic review and meta-analysis was to compare the specific effects of strength, plyometric and combined training with active controls (standard soccer training) on the strength, power and speed characteristics of high-level, highly trained young male soccer players.We performed a literature search across PubMed, Scopus, CINAHL, Web of Science and SPORTDiscus to identify controlled studies that implemented strength, plyometric or combined training in high-level male youth soccer players. Participants were defined as high level or highly trained based on established guidelines related to either competition level or age-related weekly hours spent in soccer training. Studies needed to report at least one outcome of lower body strength, squat jump, countermovement jump, horizontal power, acceleration (0-10 m), speed (15-40 m) or change of direction speed. A meta-analysis was then performed using a random-effects model to determine the magnitude (Hedge's g) of training responses and whether effects differed across modes of training.From an initial return of 5464 papers, n = 34 studies met the inclusion criteria and provided a total sample of n = 1396 high-level male youth soccer players. Strength, plyometric and combined training resulted in improvements in strength, squat and countermovement jump, horizontal power, acceleration, change of direction speed (all p < 0.05; g = 0.73-1.08, moderate) and speed (p < 0.05; g = 0.40-0.59, small). Lower body strength was the only outcome where training mode had a significant effect (p < 0.05), with plyometric training producing small effects (g = 0.27, p < 0.05) compared with moderate effects for strength (g = 1.07, p < 0.05) and combined (g = 0.75, p < 0.05) training. Prediction intervals for overall effects (all training modes combined) showed that the greatest confidence that future training will lead to positive effects was in the squat and countermovement jump, horizontal power and acceleration (prediction intervals = 0.03-1.81).High-level, highly trained male youth soccer players can experience positive gains in indices of strength, power and speed from strength, plyometric and combined training, and the magnitude of gains are mostly similar across modes of training. Based on prediction intervals, there is a good level of certainty that future strength, plyometric and combined training in this population would lead to positive improvements in vertical and horizontal power and sprint acceleration.© 2023. The Author(s).","Oliver","Sports medicine (Auckland, N.Z.)"
"102","doi.org/10.1007/s40279-023-01952-8","Does Resisted Sprint Training Improve the Sprint Performance of Field-Based Invasion Team Sport Players? A Systematic Review and Meta-analysis.","Developing the sprint performance of field-based invasion team sport (FITS) players is considered an essential training goal for FITS coaching practitioners, and thus numerous training methods are employed to elicit improvements. Although interest in resisted sprint training (RST) has grown considerably in recent times, there remains a lack of clarity around its utility in FITS, particularly regarding the use and effectiveness of heavier RST loads.The aims of this review were to (1) compare RST to unresisted sprinting, (2) examine if RST can improve sprint performance and (3) investigate if external load and the method of load prescription influence the impact of RST in FITS players.The systematic review and meta-analysis were conducted in compliance with the Preferred Reporting Items for Systematic Review and Meta-Analyses (PRISMA) guidelines. The search strategy included terms for RST, RST modalities and FITS, and was applied to PubMed, SPORTDiscus, Web of Science and OpenGrey databases. Methodological quality and risk of bias associated with each study were assessed using the Physiotherapy Evidence Database scale (PEDro) and Cochrane Risk of Bias assessment tool respectively.Twenty-one studies met the inclusion criteria for this review and were included in the final analysis. The primary between-group analysis revealed no differences between RST and unresisted sprinting for developing the early acceleration, late acceleration and maximum velocity sprint phases. Secondly, a within-group analysis found significant improvements for resisted sprint training in the early acceleration (standardised mean difference [SMD] - 0.80) and late acceleration (SMD - 0.28) sprint phases, with no change detected for the maximum velocity phase. Finally, significant moderate improvements were found for light (SMD - 0.69) and very heavy (SMD - 1.01) loads during early acceleration.Resisted sprint training achieved similar improvements in sprint performance to those found for unresisted sprinting during the acceleration and maximum velocity sprint phases. Within-group findings show RST is an effective method for improving early acceleration and late acceleration performance of FITS players. Finally, a subgroup analysis supports the use of light and very heavy loads for increasing early acceleration performance, while also highlighting greater benefits associated with using the percentage velocity decrement loading method.Open Science Framework, https://osf.io/thms7/ .© 2023. The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Ward","Sports medicine (Auckland, N.Z.)"
"103","doi.org/10.1007/s40279-023-01950-w","The Effects of Exercise-Based Injury Prevention Programmes on Injury Risk in Adult Recreational Athletes: A Systematic Review and Meta-Analysis.","Injuries are common in adult recreational athletes. Exercise-based injury prevention programmes offer the potential to reduce the risk of injury and have been a popular research topic. Yet, syntheses and meta-analyses on the effects of exercise-based injury prevention programmes for adult recreational athletes are lacking.We aimed to synthesise and quantify the pooled intervention effects of exercise-based injury prevention programmes delivered to adults who participate in recreation sports.Studies were eligible for inclusion if they included adult recreational athletes (aged > 16 years), an exercise-based intervention and used a randomised controlled trial design. Exclusion criteria were studies without a control group, studies using a non-randomised design and studies including participants who were undertaking activity mandatory for their occupation. Eleven literature databases were searched from earliest record, up to 9 June, 2022. The Physiotherapy Evidence Database (PEDro) scale was used to assess the risk of bias in all included studies. Reported risk statistics were synthesised in a random-effects meta-analysis to quantify pooled treatment effects and associated 95% confidence intervals and prediction intervals.Sixteen studies met the criteria. Risk statistics were reported as risk ratios [RRs] (n = 12) or hazard ratios [HRs] (n = 4). Pooled estimates of RRs and HRs were 0.94 (95% confidence interval 0.80-1.09) and 0.65 (95% confidence interval 0.39-1.08), respectively. Prediction intervals were 0.80-1.09 and 0.16-2.70 for RR and HR, respectively. Heterogeneity was very low for RR studies, but high for HR studies (tau = 0.29, I2 = 81%). There was evidence of small study effects for RR studies, evidenced by funnel plot asymmetry and Egger's test for small study bias: - 0.99 (CI - 2.08 to 0.10, p = 0.07).Pooled point estimates were suggestive of a reduced risk of injury in intervention groups. Nevertheless, these risk estimates were insufficiently precise, too heterogeneous and potentially compromised by small study effects to arrive at any robust conclusion. More large-scale studies are required to clarify whether exercise-based injury prevention programmes are effective in adult recreational athletes.The protocol for this review was prospectively registered in the PROSPERO database (CRD42021232697).© 2023. The Author(s), under exclusive licence to Springer Nature Switzerland AG.","Liddle","Sports medicine (Auckland, N.Z.)"
"104","doi.org/10.1007/s40279-023-01943-9","Concurrent Strength and Endurance Training: A Systematic Review and Meta-Analysis on the Impact of Sex and Training Status.","Many sports require maximal strength and endurance performance. Concurrent strength and endurance training can lead to suboptimal training adaptations. However, how adaptations differ between males and females is currently unknown. Additionally, current training status may affect training adaptations.We aimed to assess sex-specific differences in adaptations in strength, power, muscle hypertrophy, and maximal oxygen consumption ( V˙ O2max) to concurrent strength and endurance training in healthy adults. Second, we investigated how training adaptations are influenced by strength and endurance training status.A systematic review and meta-analysis was conducted according to PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines, and a Cochrane risk of bias was evaluated. ISI Web of science, PubMed/MEDLINE, and SPORTDiscus databases were searched using the following inclusion criteria: healthy adults aged 18-50 years, intervention period of ≥ 4 weeks, and outcome measures were defined as upper- and lower-body strength, power, hypertrophy, and/or V˙ O2max. A meta-analysis was performed using a random-effects model and reported in standardized mean differences.In total, 59 studies with 1346 participants were included. Concurrent training showed blunted lower-body strength adaptations in males, but not in females (male: - 0.43, 95% confidence interval [- 0.64 to - 0.22], female: 0.08 [- 0.34 to 0.49], group difference: P = 0.03). No sex differences were observed for changes in upper-body strength (P = 0.67), power (P = 0.37), or V˙ O2max (P = 0.13). Data on muscle hypertrophy were insufficient to draw any conclusions. For training status, untrained but not trained or highly trained endurance athletes displayed lower V˙ O2max gains with concurrent training (P = 0.04). For other outcomes, no differences were found between untrained and trained individuals, both for strength and endurance training status.Concurrent training results in small interference for lower-body strength adaptations in males, but not in females. Untrained, but not trained or highly trained endurance athletes demonstrated impaired improvements in V˙ O2max following concurrent training. More studies on females and highly strength-trained and endurance-trained athletes are warranted.PROSPERO: CRD42022370894.© 2023. The Author(s).","Huiberts","Sports medicine (Auckland, N.Z.)"
"105","doi.org/10.1007/s40279-023-01931-z","Effects of Psychological Interventions to Enhance Athletic Performance: A Systematic Review and Meta-Analysis.","Psychological interventions are commonly applied in sports to help athletes enhance their performance, but the effect psychological interventions have on actual performance is unclear despite decades of research.We conducted a systematic review with meta-analyses to investigate the effects of a wide range of psychological interventions on performance in competitive athletes.A study protocol was preregistered in PROSPERO, and a literary search was performed in the MEDLINE, PsycINFO, Web of Science, and SPORTDiscus databases. Psychological intervention studies were eligible by using a group design and a quantitative performance outcome with athletes competing at a regional or university level or higher. Included studies were assessed regarding intervention characteristics, research methodology, and risk of bias. A multi-level meta-analysis framework with cluster robust variance estimation was used to quantitatively synthesize the results.A total of 111 studies met the inclusion criteria, and 25 of these studies (37 effects) could be synthesized into five meta-analyses in which there were similarities in the type of psychological intervention, comparator, and experimental design. Meta-analyses I (multimodal psychological skills training vs control), II (mindfulness- and acceptance-based approaches vs control), and III (imagery vs control) consisted of parallel-group studies, and random-effects models were used to calculate the standardized mean difference. Meta-analyses IV (attentional focus strategies, external vs internal) and V (regulatory focus performance instructions, prevention vs promotion) consisted of counterbalanced crossover design studies, and random-effects models were used to calculate the standardized mean change using change score standardization. Significant results were found in three of the meta-analyses (I, II, and III). Psychological skills training (g = 0.83, 95% confidence interval 0.21-1.45), mindfulness- and acceptance-based approaches (g = 0.67, 95% confidence interval 0.01-1.32), and imagery (g = 0.75, 95% confidence interval 0.14-1.36) outperformed controls with moderate effects. However, when non-randomized trials and subjective performance outcomes were removed in sensitivity analyses, the overall estimates of the effect size were no longer significant in any of the syntheses.The significant moderate effects for psychological skills training, mindfulness- and acceptance-based approaches, and imagery are not stable, and further trials with robust research methodology, such as randomized controlled trials, are requested for all types of psychological interventions aiming to enhance performance in athletes. Moreover, improved reporting standards and the provision of datasets in open science repositories are important to consider in future trials in sport psychology.PROSPERO CRD42017056677.© 2023. The Author(s).","Reinebo","Sports medicine (Auckland, N.Z.)"
"106","doi.org/10.1007/s40279-023-01940-y","Performance Benefits of Pre- and Per-cooling on Self-paced Versus Constant Workload Exercise: A Systematic Review and Meta-analysis.","Exercise in hot environments impairs endurance performance. Cooling interventions can attenuate the impact of heat stress on performance, but the influence of an exercise protocol on the magnitude of performance benefit remains unknown. This meta-analytical review compared the effects of pre- and per-cooling interventions on performance during self-paced and constant workload exercise in the heat.The study protocol was preregistered at the Open Science Framework ( https://osf.io/wqjb3 ). A systematic literature search was performed in PubMed, Web of Science, and MEDLINE from inception to 9 June, 2023. We included studies that examined the effects of pre- or per-cooling on exercise performance in male individuals under heat stress (> 30 °C) during self-paced or constant workload exercise in cross-over design studies. Risk of bias was assessed using the Cochrane Risk of Bias Tool for randomized trials.Fifty-nine studies (n = 563 athletes) were identified from 3300 records, of which 40 (n = 370 athletes) used a self-paced protocol and 19 (n = 193 athletes) used a constant workload protocol. Eighteen studies compared multiple cooling interventions and were included more than once (total n = 86 experiments and n = 832 paired measurements). Sixty-seven experiments used a pre-cooling intervention and 19 used a per-cooling intervention. Average ambient conditions were 34.0 °C [32.3-35.0 °C] and 50.0% [40.0-55.3%] relative humidity. Cooling interventions attenuated the performance decline in hot conditions and were more effective during a constant workload (effect size [ES] = 0.62, 95% confidence interval [CI] 0.44-0.81) compared with self-paced exercise (ES = 0.30, 95% CI 0.18-0.42, p = 0.004). A difference in performance outcomes between protocols was only observed with pre-cooling (ES = 0.74, 95% CI 0.50-0.98 vs ES = 0.29, 95% CI 0.17-0.42, p = 0.001), but not per-cooling (ES = 0.45, 95% CI 0.16-0.74 vs ES = 0.35, 95% CI 0.01-0.70, p = 0.68).Cooling interventions attenuated the decline in performance during exercise in the heat, but the magnitude of the effect is dependent on exercise protocol (self-paced vs constant workload) and cooling type (pre- vs per-cooling). Pre-cooling appears to be more effective in attenuating the decline in exercise performance during a constant workload compared with self-paced exercise protocols, whereas no differences were found in the effectiveness of per-cooling.© 2023. The Author(s).","van de Kerkhof","Sports medicine (Auckland, N.Z.)"
